,acc_phone_x,acc_phone_y,acc_phone_z,prox_phone_distance,gyr_phone_x,gyr_phone_y,gyr_phone_z,light_phone_lux,mag_phone_x,mag_phone_y,mag_phone_z,press_phone_pressure,labelelevator,labelonTable,labelstanding,labelwalking
2020-06-05 13:13:05.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:05.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:05.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:06.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:06.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:06.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:06.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:07.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:07.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:07.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:07.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:08.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:08.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:08.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:08.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:09.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:09.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:09.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:09.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:10.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:10.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:10.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:10.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:11.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:11.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:11.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:11.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:12.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:12.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:12.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:12.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:13.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:13.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:13.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:13.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:14.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:14.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:14.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:14.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:15.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:15.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:15.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:15.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:16.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:16.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:16.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:16.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:17.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:17.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:17.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:17.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:18.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:18.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:18.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:18.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:19.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:19.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:19.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:19.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:20.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:20.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:20.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:20.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:21.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:21.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:21.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:21.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:22.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:22.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:22.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:22.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:23.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:23.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:23.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:23.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:24.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:24.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:24.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:24.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:25.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:25.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:25.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:25.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:26.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:26.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:26.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:26.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:27.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:27.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:27.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:27.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:28.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:28.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:28.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:28.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:29.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:29.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:29.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:29.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:30.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:30.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:30.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:30.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:31.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:31.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:31.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:31.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:32.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:32.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:32.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:32.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:33.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:33.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:33.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:33.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:34.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:34.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:34.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:34.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:35.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:35.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:35.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:35.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:36.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:36.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:36.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:36.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:37.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:37.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:37.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:37.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:38.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:38.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:38.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:38.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:39.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:39.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:39.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:39.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:40.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:40.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:40.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:40.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:41.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:41.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:41.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:41.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:42.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:42.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:42.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:42.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:43.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:43.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:43.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:43.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:44.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:44.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:44.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:44.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:45.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:45.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:45.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:45.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:46.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:46.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:46.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:46.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:47.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:47.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:47.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:47.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:48.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:48.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:48.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:48.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:49.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:49.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:49.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:49.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:50.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:50.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:50.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:50.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:51.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:51.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:51.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:51.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:52.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:52.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:52.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:52.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:53.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:53.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:53.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:53.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:54.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:54.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:54.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:54.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:55.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:55.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:55.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:55.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:56.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:56.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:56.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:56.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:57.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:57.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:57.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:57.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:58.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:58.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:58.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:58.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:59.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:59.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:59.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:13:59.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:00.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:00.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:00.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:00.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:01.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:01.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:01.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:01.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:02.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:02.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:02.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:02.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:03.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:03.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:03.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:03.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:04.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:04.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:04.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:04.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:05.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:05.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:05.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:05.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:06.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:06.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:06.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:06.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:07.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:07.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:07.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:07.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:08.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:08.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:08.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:08.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:09.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:09.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:09.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:09.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:10.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:10.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:10.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:10.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:11.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:11.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:11.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:11.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:12.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:12.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:12.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:12.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:13.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:13.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:13.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:13.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:14.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:14.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:14.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:14.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:15.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:15.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:15.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:15.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:16.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:16.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:16.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:16.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:17.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:17.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:17.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:17.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:18.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:18.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:18.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:18.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:19.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:19.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:19.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:19.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:20.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:20.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:20.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:20.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:21.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:21.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:21.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:21.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:22.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:22.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:22.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:22.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:23.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:23.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:23.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:23.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:24.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:24.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:24.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:24.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:25.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:25.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:25.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:25.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:26.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:26.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:26.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:26.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:27.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:27.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:27.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:27.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:28.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:28.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:28.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:28.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:29.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:29.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:29.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:29.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:30.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:30.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:30.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:30.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:31.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:31.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:31.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:31.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:32.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:32.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:32.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:32.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:33.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:33.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:33.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:33.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:34.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:34.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:34.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:34.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:35.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:35.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:35.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:35.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:36.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:36.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:36.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:36.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:37.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:37.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:37.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:37.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:38.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:38.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:38.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:38.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:39.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:39.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:39.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:39.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:40.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:40.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:40.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:40.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:41.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:41.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:41.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:41.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:42.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:42.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:42.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:42.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:43.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:43.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:43.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:43.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:14:44.000,,,,,,,,,,,,,0,0,0,0
